user_id;0;1;2;3;4;5
4193;The Crown;La Casa de Papel;The Umbrella Academy;Sherlock;Stranger Things;
4194;Sex Education;The Walking Dead;The Boys;;;
4195;Peaky Blinders;House of Cards;La Casa de Papel;The Witcher;Lucifer;Friends
4196;Friends;The Mandalorian;Game of Thrones;;;
4197;Ozark;How I Met Your Mother;You;Friends;Rick and Morty;House of Cards
4198;Vikings;Sherlock;The Umbrella Academy;Breaking Bad;;
4199;Chernobyl;Peaky Blinders;;;;
4200;Game of Thrones;The Office;Friends;Brooklyn Nine-Nine;;
4201;Black Mirror;The Office;Friends;Sex Education;Lucifer;Dark
4202;Sherlock;House of Cards;;;;
4203;How I Met Your Mother;The Boys;Lucifer;;;
4204;Dark;The Witcher;;;;
4205;Friends;Sherlock;Peaky Blinders;Elite;You;House of Cards
4206;Elite;Better Call Saul;Peaky Blinders;Rick and Morty;Dark;Stranger Things
4207;The Crown;The Boys;Sex Education;;;
4208;Sherlock;Black Mirror;;;;
4209;Rick and Morty;The Witcher;La Casa de Papel;Stranger Things;Friends;Chernobyl
4210;Sex Education;The Witcher;;;;
4211;Black Mirror;Sherlock;Better Call Saul;Narcos;;
4212;Black Mirror;How I Met Your Mother;Game of Thrones;Rick and Morty;Narcos;
4213;Dark;Ozark;The Boys;Black Mirror;;
4214;You;The Crown;La Casa de Papel;Black Mirror;Elite;
4215;The Witcher;Friends;;;;
4216;House of Cards;Narcos;The Umbrella Academy;;;
4217;The Umbrella Academy;Lucifer;The Mandalorian;The Witcher;Dark;
4218;Narcos;Sherlock;Friends;The Crown;;
4219;Narcos;The Boys;How I Met Your Mother;Mindhunter;Peaky Blinders;
4220;Narcos;Sex Education;;;;
4221;House of Cards;The Office;Chernobyl;Ozark;;
4222;The Office;Mindhunter;The Mandalorian;The Boys;How I Met Your Mother;House of Cards
4223;Lucifer;Black Mirror;The Walking Dead;Elite;;
4224;Rick and Morty;The Walking Dead;The Witcher;Dark;Breaking Bad;
4225;Lucifer;Brooklyn Nine-Nine;Game of Thrones;Sherlock;;
4226;Friends;Narcos;Stranger Things;Sex Education;;
4227;Sherlock;House of Cards;The Umbrella Academy;Brooklyn Nine-Nine;;
4228;The Mandalorian;Elite;Breaking Bad;La Casa de Papel;The Witcher;Rick and Morty
4229;Friends;Stranger Things;The Umbrella Academy;The Mandalorian;Breaking Bad;The Office
4230;Black Mirror;Vikings;Better Call Saul;;;
4231;Game of Thrones;The Mandalorian;Vikings;Breaking Bad;Black Mirror;
4232;Chernobyl;Ozark;;;;
4233;Rick and Morty;La Casa de Papel;Elite;Peaky Blinders;Sex Education;Mindhunter
4234;Elite;Stranger Things;;;;
4235;Peaky Blinders;La Casa de Papel;Sherlock;You;The Office;
4236;The Mandalorian;Ozark;House of Cards;;;
4237;The Witcher;House of Cards;Breaking Bad;Black Mirror;The Boys;Sherlock
4238;The Crown;Sherlock;Narcos;Black Mirror;The Mandalorian;Lucifer
4239;Game of Thrones;How I Met Your Mother;Ozark;The Mandalorian;;
4240;Black Mirror;Dark;Mindhunter;Peaky Blinders;How I Met Your Mother;
4241;Peaky Blinders;Narcos;Lucifer;House of Cards;Dark;
4242;Peaky Blinders;Better Call Saul;;;;
4243;Friends;Brooklyn Nine-Nine;Narcos;Black Mirror;Peaky Blinders;
4244;La Casa de Papel;Sex Education;;;;
4245;The Walking Dead;Ozark;Elite;How I Met Your Mother;The Crown;Breaking Bad
4246;Stranger Things;The Umbrella Academy;;;;
4247;Rick and Morty;Lucifer;Elite;Mindhunter;;
4248;Mindhunter;Ozark;Better Call Saul;;;
4249;Chernobyl;The Boys;Dark;The Office;;
4250;Vikings;Better Call Saul;House of Cards;;;
4251;House of Cards;Dark;Game of Thrones;How I Met Your Mother;;
4252;The Witcher;Peaky Blinders;;;;
4253;Stranger Things;House of Cards;Brooklyn Nine-Nine;The Umbrella Academy;The Witcher;The Mandalorian
4254;Rick and Morty;Game of Thrones;Brooklyn Nine-Nine;Sherlock;;
4255;Rick and Morty;Brooklyn Nine-Nine;The Crown;Better Call Saul;The Mandalorian;Lucifer
4256;The Crown;Rick and Morty;Peaky Blinders;The Mandalorian;;
4257;Black Mirror;Mindhunter;Vikings;Elite;Better Call Saul;Sex Education
4258;The Crown;Sex Education;Better Call Saul;The Office;Breaking Bad;Friends
4259;Friends;Brooklyn Nine-Nine;Vikings;Game of Thrones;Better Call Saul;
4260;Dark;Brooklyn Nine-Nine;The Crown;;;
4261;Stranger Things;Sherlock;You;Better Call Saul;Chernobyl;Sex Education
4262;House of Cards;La Casa de Papel;Vikings;Dark;The Witcher;Breaking Bad
4263;Brooklyn Nine-Nine;The Boys;;;;
4264;Rick and Morty;Peaky Blinders;Ozark;Narcos;House of Cards;Friends
4265;Rick and Morty;Ozark;Vikings;Lucifer;Friends;
4266;Dark;Peaky Blinders;Sherlock;The Witcher;Game of Thrones;
4267;Friends;Sex Education;Breaking Bad;;;
4268;Chernobyl;Game of Thrones;Narcos;Brooklyn Nine-Nine;Rick and Morty;
4269;Dark;Friends;;;;
4270;Mindhunter;The Mandalorian;House of Cards;The Witcher;Elite;
4271;Ozark;Better Call Saul;;;;
4272;Chernobyl;The Mandalorian;Narcos;;;
4273;Chernobyl;The Mandalorian;The Umbrella Academy;The Boys;Rick and Morty;
4274;Peaky Blinders;Mindhunter;Vikings;La Casa de Papel;Game of Thrones;
4275;Lucifer;Rick and Morty;The Walking Dead;Stranger Things;Sherlock;House of Cards
4276;Stranger Things;Vikings;Ozark;;;
4277;Dark;The Mandalorian;Brooklyn Nine-Nine;Mindhunter;Ozark;
4278;Sherlock;Brooklyn Nine-Nine;Game of Thrones;The Office;The Umbrella Academy;
4279;How I Met Your Mother;Brooklyn Nine-Nine;Sherlock;Breaking Bad;Chernobyl;Stranger Things
4280;Elite;House of Cards;The Umbrella Academy;How I Met Your Mother;Sherlock;Brooklyn Nine-Nine
4281;The Mandalorian;Better Call Saul;Narcos;;;
4282;You;Ozark;How I Met Your Mother;Brooklyn Nine-Nine;The Crown;Narcos
4283;Mindhunter;Elite;The Office;Rick and Morty;;
4284;Brooklyn Nine-Nine;Better Call Saul;How I Met Your Mother;Breaking Bad;Sherlock;Lucifer
4285;Stranger Things;Vikings;Rick and Morty;The Walking Dead;Sherlock;Dark
4286;The Office;The Mandalorian;Breaking Bad;;;
4287;Chernobyl;Mindhunter;Dark;Better Call Saul;;
4288;Black Mirror;Ozark;You;The Mandalorian;;
4289;The Umbrella Academy;Sherlock;Brooklyn Nine-Nine;Vikings;The Office;
4290;You;Better Call Saul;How I Met Your Mother;Stranger Things;Friends;Brooklyn Nine-Nine
4291;How I Met Your Mother;Dark;Friends;Chernobyl;Better Call Saul;
4292;Mindhunter;Black Mirror;;;;
4293;Ozark;The Witcher;The Office;Game of Thrones;Stranger Things;You
4294;House of Cards;Ozark;The Witcher;;;
4295;How I Met Your Mother;Narcos;Ozark;Sex Education;;
4296;Peaky Blinders;Black Mirror;Rick and Morty;Sex Education;;
4297;The Umbrella Academy;House of Cards;Lucifer;;;
4298;Sherlock;Rick and Morty;The Office;Peaky Blinders;;
4299;Breaking Bad;Friends;The Office;Better Call Saul;;
4300;The Mandalorian;Better Call Saul;Ozark;How I Met Your Mother;Breaking Bad;Brooklyn Nine-Nine
4301;Game of Thrones;Dark;Ozark;Sherlock;Brooklyn Nine-Nine;The Boys
4302;House of Cards;Chernobyl;Ozark;;;
4303;Breaking Bad;Brooklyn Nine-Nine;Lucifer;;;
4304;The Walking Dead;The Crown;;;;
4305;Chernobyl;Better Call Saul;Elite;The Crown;Game of Thrones;
4306;Rick and Morty;Sherlock;House of Cards;Ozark;;
4307;Ozark;Breaking Bad;Better Call Saul;The Witcher;Lucifer;
4308;How I Met Your Mother;Brooklyn Nine-Nine;Stranger Things;;;
4309;Elite;Stranger Things;You;;;
4310;The Witcher;Mindhunter;Friends;Elite;Vikings;
4311;The Umbrella Academy;The Witcher;Vikings;Better Call Saul;Game of Thrones;
4312;Black Mirror;Friends;House of Cards;;;
4313;Stranger Things;Friends;The Boys;;;
4314;How I Met Your Mother;Black Mirror;;;;
4315;How I Met Your Mother;Lucifer;Better Call Saul;Chernobyl;;
4316;You;The Walking Dead;The Witcher;Sherlock;Peaky Blinders;Brooklyn Nine-Nine
4317;Elite;Dark;La Casa de Papel;Rick and Morty;Sex Education;
4318;Sex Education;The Boys;How I Met Your Mother;House of Cards;The Mandalorian;
4319;Breaking Bad;The Office;Peaky Blinders;Friends;;
4320;You;Ozark;The Boys;The Mandalorian;;
4321;Sherlock;Brooklyn Nine-Nine;The Walking Dead;Game of Thrones;Sex Education;The Witcher
4322;The Office;Rick and Morty;Better Call Saul;How I Met Your Mother;Elite;La Casa de Papel
4323;The Mandalorian;The Boys;Black Mirror;Elite;;
4324;Better Call Saul;La Casa de Papel;;;;
4325;The Crown;Stranger Things;House of Cards;Sherlock;;
4326;Stranger Things;La Casa de Papel;Mindhunter;;;
4327;The Witcher;Lucifer;;;;
4328;Peaky Blinders;Brooklyn Nine-Nine;The Crown;;;
4329;Vikings;The Mandalorian;Dark;Better Call Saul;;
4330;The Umbrella Academy;La Casa de Papel;;;;
4331;Mindhunter;The Mandalorian;;;;
4332;The Office;The Mandalorian;The Umbrella Academy;Sex Education;;
4333;Dark;Game of Thrones;;;;
4334;Ozark;Mindhunter;;;;
4335;Black Mirror;Brooklyn Nine-Nine;;;;
4336;The Boys;House of Cards;La Casa de Papel;The Walking Dead;Brooklyn Nine-Nine;
4337;Brooklyn Nine-Nine;Sherlock;Breaking Bad;La Casa de Papel;Elite;Rick and Morty
4338;Rick and Morty;You;La Casa de Papel;Sherlock;;
4339;Friends;La Casa de Papel;Chernobyl;The Boys;Ozark;
4340;Brooklyn Nine-Nine;The Umbrella Academy;Sex Education;The Boys;;
4341;Breaking Bad;The Walking Dead;Dark;House of Cards;;
4342;The Witcher;The Walking Dead;Narcos;Dark;The Boys;
4343;Game of Thrones;Ozark;Black Mirror;;;
4344;How I Met Your Mother;Breaking Bad;;;;
4345;Ozark;Breaking Bad;Brooklyn Nine-Nine;The Umbrella Academy;;
4346;Black Mirror;You;Brooklyn Nine-Nine;Better Call Saul;;
4347;Dark;The Mandalorian;The Witcher;Sex Education;;
4348;Elite;Vikings;The Office;;;
4349;The Umbrella Academy;Narcos;You;Elite;Brooklyn Nine-Nine;The Witcher
4350;Chernobyl;Better Call Saul;;;;
4351;Lucifer;Brooklyn Nine-Nine;Narcos;The Mandalorian;Ozark;The Walking Dead
4352;Breaking Bad;Rick and Morty;House of Cards;Lucifer;;
4353;Sex Education;Narcos;;;;
4354;Mindhunter;You;The Office;;;
4355;Breaking Bad;Vikings;Better Call Saul;;;
4356;Rick and Morty;Game of Thrones;Sherlock;;;
4357;Black Mirror;Vikings;;;;
4358;The Walking Dead;Friends;;;;
4359;La Casa de Papel;Breaking Bad;How I Met Your Mother;House of Cards;;
4360;The Boys;Friends;The Walking Dead;;;
4361;Rick and Morty;Vikings;La Casa de Papel;Peaky Blinders;;
4362;Narcos;The Walking Dead;The Umbrella Academy;Breaking Bad;;
4363;Black Mirror;The Office;;;;
4364;House of Cards;La Casa de Papel;Elite;Dark;Black Mirror;
4365;House of Cards;The Witcher;;;;
4366;Brooklyn Nine-Nine;The Umbrella Academy;The Crown;;;
4367;Brooklyn Nine-Nine;Stranger Things;Sherlock;Sex Education;Black Mirror;Elite
4368;House of Cards;Rick and Morty;Sex Education;;;
4369;The Umbrella Academy;Vikings;Peaky Blinders;;;
4370;Stranger Things;The Walking Dead;Brooklyn Nine-Nine;Chernobyl;Peaky Blinders;
4371;La Casa de Papel;Rick and Morty;Breaking Bad;Elite;;
4372;La Casa de Papel;The Boys;Chernobyl;The Crown;Stranger Things;Mindhunter
4373;La Casa de Papel;Breaking Bad;Chernobyl;Elite;Rick and Morty;
4374;How I Met Your Mother;The Boys;House of Cards;The Crown;;
4375;The Crown;Better Call Saul;La Casa de Papel;Elite;The Walking Dead;The Boys
4376;How I Met Your Mother;You;Mindhunter;;;
4377;Breaking Bad;You;Dark;Friends;;
4378;The Office;Breaking Bad;Black Mirror;Stranger Things;Elite;Mindhunter
4379;The Witcher;Elite;Narcos;;;
4380;Mindhunter;Peaky Blinders;House of Cards;;;
4381;You;Black Mirror;Rick and Morty;Elite;Mindhunter;
4382;Narcos;The Walking Dead;The Umbrella Academy;Vikings;The Boys;
4383;Vikings;Stranger Things;;;;
4384;La Casa de Papel;The Office;Chernobyl;The Umbrella Academy;Brooklyn Nine-Nine;
4385;Vikings;Narcos;The Umbrella Academy;Friends;;
4386;Elite;Sex Education;;;;
4387;Sherlock;How I Met Your Mother;You;;;
4388;Mindhunter;The Witcher;Game of Thrones;Black Mirror;Stranger Things;
4389;Friends;The Crown;The Umbrella Academy;The Walking Dead;;
4390;Sex Education;The Crown;La Casa de Papel;The Witcher;;
4391;The Walking Dead;Rick and Morty;Game of Thrones;The Crown;Elite;Friends
4392;Mindhunter;Lucifer;Narcos;Vikings;;
4393;House of Cards;Chernobyl;;;;
4394;Lucifer;The Witcher;Sex Education;Narcos;;
4395;The Mandalorian;Elite;Better Call Saul;The Walking Dead;;
4396;Peaky Blinders;The Boys;Narcos;The Crown;The Umbrella Academy;
4397;The Witcher;The Crown;;;;
4398;Mindhunter;La Casa de Papel;The Crown;You;Better Call Saul;Peaky Blinders
4399;Brooklyn Nine-Nine;Dark;;;;
4400;Dark;Lucifer;The Boys;Sherlock;The Umbrella Academy;
4401;Game of Thrones;La Casa de Papel;Breaking Bad;The Walking Dead;Elite;The Crown
4402;The Crown;Game of Thrones;The Office;Dark;The Walking Dead;
4403;The Office;Elite;Chernobyl;Breaking Bad;The Boys;
4404;How I Met Your Mother;Dark;La Casa de Papel;The Crown;Rick and Morty;Stranger Things
4405;The Office;La Casa de Papel;Black Mirror;The Crown;The Umbrella Academy;
4406;Elite;Breaking Bad;Dark;;;
4407;Vikings;The Mandalorian;Sex Education;The Witcher;The Walking Dead;
4408;Lucifer;Breaking Bad;Friends;Ozark;La Casa de Papel;Narcos
4409;Narcos;Friends;Sherlock;Game of Thrones;The Boys;
4410;You;The Crown;Dark;;;
4411;Brooklyn Nine-Nine;How I Met Your Mother;;;;
4412;Rick and Morty;Game of Thrones;Black Mirror;La Casa de Papel;;
4413;Peaky Blinders;Sex Education;;;;
4414;Rick and Morty;Chernobyl;How I Met Your Mother;;;
4415;You;Better Call Saul;Mindhunter;Peaky Blinders;;
4416;Black Mirror;Dark;The Witcher;Rick and Morty;Narcos;Peaky Blinders
4417;You;The Mandalorian;Black Mirror;;;
4418;Breaking Bad;Game of Thrones;The Boys;Sex Education;Lucifer;Brooklyn Nine-Nine
4419;Dark;How I Met Your Mother;;;;
4420;Chernobyl;Dark;Breaking Bad;;;
4421;Black Mirror;Mindhunter;The Umbrella Academy;The Crown;The Office;
4422;Rick and Morty;Peaky Blinders;House of Cards;You;Vikings;Narcos
4423;Brooklyn Nine-Nine;The Boys;Game of Thrones;Lucifer;Mindhunter;
4424;Chernobyl;The Umbrella Academy;Game of Thrones;Peaky Blinders;Breaking Bad;
4425;Stranger Things;Black Mirror;Friends;;;
4426;The Office;Dark;Game of Thrones;;;
4427;Dark;Better Call Saul;House of Cards;Black Mirror;;
4428;Breaking Bad;The Walking Dead;Elite;How I Met Your Mother;Dark;
4429;La Casa de Papel;The Mandalorian;The Umbrella Academy;;;
4430;Black Mirror;Breaking Bad;Peaky Blinders;The Mandalorian;Vikings;
4431;Elite;The Boys;Mindhunter;Peaky Blinders;;
4432;The Witcher;Breaking Bad;How I Met Your Mother;Game of Thrones;;
4433;Sex Education;The Umbrella Academy;The Office;Vikings;;
4434;Brooklyn Nine-Nine;Friends;Ozark;Game of Thrones;Dark;Rick and Morty
4435;House of Cards;Brooklyn Nine-Nine;Sex Education;Vikings;;
4436;Lucifer;Better Call Saul;Mindhunter;Sex Education;Stranger Things;
4437;Sex Education;Stranger Things;Chernobyl;The Boys;Dark;Ozark
4438;Sex Education;Peaky Blinders;Narcos;How I Met Your Mother;Elite;
4439;You;Peaky Blinders;Breaking Bad;;;
4440;Sherlock;Brooklyn Nine-Nine;Narcos;Breaking Bad;Mindhunter;You
4441;Sherlock;Brooklyn Nine-Nine;The Office;;;
4442;Lucifer;The Umbrella Academy;Chernobyl;Black Mirror;The Boys;House of Cards
4443;Black Mirror;La Casa de Papel;;;;
4444;Black Mirror;Breaking Bad;Mindhunter;Elite;Chernobyl;
4445;Better Call Saul;Black Mirror;Vikings;;;
4446;House of Cards;Better Call Saul;Friends;Ozark;;
4447;Black Mirror;The Boys;Ozark;Mindhunter;The Umbrella Academy;
4448;Peaky Blinders;Mindhunter;Vikings;Black Mirror;;
4449;How I Met Your Mother;Mindhunter;Peaky Blinders;You;;
4450;The Mandalorian;Rick and Morty;How I Met Your Mother;The Office;Sherlock;La Casa de Papel
4451;Vikings;Peaky Blinders;Lucifer;Breaking Bad;Ozark;The Boys
4452;The Office;Rick and Morty;Chernobyl;;;
4453;You;The Umbrella Academy;Vikings;;;
4454;The Mandalorian;Elite;Sherlock;Breaking Bad;The Witcher;You
4455;The Walking Dead;Friends;Game of Thrones;Stranger Things;;
4456;Stranger Things;Narcos;Ozark;The Umbrella Academy;La Casa de Papel;
4457;You;Stranger Things;Narcos;;;
4458;You;The Boys;The Office;The Witcher;Friends;
4459;Sex Education;Mindhunter;Rick and Morty;Stranger Things;;
4460;Narcos;Sex Education;Friends;How I Met Your Mother;;
4461;Rick and Morty;Sherlock;How I Met Your Mother;The Umbrella Academy;The Witcher;
4462;Better Call Saul;Elite;The Walking Dead;Peaky Blinders;The Witcher;La Casa de Papel
4463;La Casa de Papel;Friends;Stranger Things;;;
4464;The Office;La Casa de Papel;Mindhunter;The Walking Dead;;
4465;How I Met Your Mother;The Mandalorian;You;Lucifer;;
4466;The Office;Stranger Things;Friends;;;
4467;Breaking Bad;Better Call Saul;;;;
4468;The Walking Dead;Black Mirror;;;;
4469;You;Dark;Sherlock;The Office;;
4470;Mindhunter;The Boys;Lucifer;;;
4471;The Crown;Vikings;The Boys;Narcos;;
4472;Friends;How I Met Your Mother;The Witcher;Rick and Morty;Black Mirror;
4473;The Umbrella Academy;Elite;Mindhunter;The Office;;
4474;Friends;The Umbrella Academy;Mindhunter;You;;
4475;House of Cards;Narcos;Ozark;;;
4476;Better Call Saul;Rick and Morty;Lucifer;;;
4477;The Mandalorian;Ozark;The Umbrella Academy;Mindhunter;;
4478;Lucifer;You;Mindhunter;Sex Education;Friends;Chernobyl
4479;La Casa de Papel;Game of Thrones;Lucifer;The Mandalorian;;
4480;The Umbrella Academy;Black Mirror;Peaky Blinders;Brooklyn Nine-Nine;The Witcher;How I Met Your Mother
4481;Black Mirror;Dark;How I Met Your Mother;Chernobyl;The Office;
4482;Ozark;Breaking Bad;Dark;You;Elite;The Office
4483;Rick and Morty;Chernobyl;Vikings;;;
4484;Lucifer;The Witcher;;;;
4485;Sex Education;Peaky Blinders;Vikings;The Crown;;
4486;The Office;The Boys;Peaky Blinders;The Witcher;You;Sex Education
4487;La Casa de Papel;The Walking Dead;You;;;
4488;Game of Thrones;Mindhunter;;;;
4489;Peaky Blinders;Game of Thrones;;;;
4490;The Office;Dark;;;;
4491;The Boys;La Casa de Papel;;;;
4492;The Umbrella Academy;Sex Education;Game of Thrones;;;
4493;The Boys;Narcos;Peaky Blinders;Chernobyl;;
4494;Mindhunter;Peaky Blinders;;;;
4495;Lucifer;The Office;House of Cards;Breaking Bad;;
4496;You;Elite;The Office;;;
4497;The Umbrella Academy;Sex Education;Mindhunter;;;
4498;La Casa de Papel;How I Met Your Mother;Stranger Things;;;
4499;The Umbrella Academy;The Boys;The Witcher;;;
4500;Game of Thrones;The Witcher;The Mandalorian;Better Call Saul;;
4501;Sherlock;Lucifer;House of Cards;;;
4502;Better Call Saul;The Office;;;;
4503;Lucifer;Vikings;Peaky Blinders;Better Call Saul;The Walking Dead;
4504;You;Black Mirror;Friends;;;
4505;Elite;Friends;;;;
4506;Breaking Bad;Better Call Saul;Chernobyl;;;
4507;Mindhunter;Black Mirror;;;;
4508;Mindhunter;The Boys;Chernobyl;The Office;Elite;Peaky Blinders
4509;Dark;Lucifer;The Umbrella Academy;Mindhunter;The Crown;
4510;Ozark;Chernobyl;House of Cards;;;
4511;Dark;Elite;Brooklyn Nine-Nine;;;
4512;La Casa de Papel;Sex Education;The Walking Dead;Better Call Saul;;
4513;Sherlock;Ozark;;;;
4514;Black Mirror;The Umbrella Academy;Stranger Things;Friends;;
4515;How I Met Your Mother;The Boys;Elite;The Mandalorian;Narcos;
4516;Friends;Dark;Narcos;House of Cards;;
4517;Brooklyn Nine-Nine;Vikings;Friends;Narcos;Game of Thrones;Rick and Morty
4518;Elite;Better Call Saul;Sherlock;Stranger Things;Mindhunter;Brooklyn Nine-Nine
4519;Breaking Bad;Elite;Narcos;The Crown;Game of Thrones;
4520;How I Met Your Mother;The Mandalorian;;;;
4521;Elite;Mindhunter;;;;
4522;La Casa de Papel;Breaking Bad;Lucifer;Vikings;;
4523;Game of Thrones;Rick and Morty;;;;
4524;The Office;Ozark;The Witcher;The Umbrella Academy;Peaky Blinders;
4525;Narcos;The Crown;The Umbrella Academy;;;
4526;You;The Witcher;Stranger Things;Breaking Bad;The Mandalorian;Game of Thrones
4527;Ozark;The Mandalorian;Mindhunter;;;
4528;The Walking Dead;Dark;Chernobyl;The Witcher;;
4529;You;Mindhunter;Ozark;The Office;Elite;Dark
4530;Sex Education;Sherlock;The Mandalorian;Ozark;House of Cards;Friends
4531;You;Peaky Blinders;Vikings;House of Cards;;
4532;The Mandalorian;House of Cards;Mindhunter;The Boys;Brooklyn Nine-Nine;Elite
4533;Chernobyl;Vikings;House of Cards;Breaking Bad;The Boys;
4534;How I Met Your Mother;Stranger Things;Vikings;;;
4535;Rick and Morty;Narcos;Stranger Things;Breaking Bad;Peaky Blinders;The Witcher
4536;Mindhunter;The Umbrella Academy;House of Cards;;;
4537;Lucifer;You;Narcos;Breaking Bad;Sherlock;
4538;Elite;Friends;Mindhunter;Narcos;The Walking Dead;
4539;Black Mirror;Sex Education;The Office;;;
4540;Mindhunter;Peaky Blinders;The Walking Dead;You;Friends;
4541;Ozark;The Walking Dead;Sherlock;Vikings;;
4542;The Walking Dead;The Office;The Boys;The Mandalorian;Game of Thrones;The Crown
4543;Friends;Stranger Things;You;;;
4544;The Witcher;The Walking Dead;The Crown;Black Mirror;The Umbrella Academy;
4545;Narcos;Black Mirror;The Walking Dead;Friends;;
4546;Breaking Bad;Sex Education;;;;
4547;Better Call Saul;Sherlock;;;;
4548;Lucifer;Ozark;;;;
4549;Ozark;The Umbrella Academy;Vikings;;;
4550;The Boys;Rick and Morty;House of Cards;How I Met Your Mother;;
4551;The Boys;House of Cards;Chernobyl;Elite;;
4552;House of Cards;The Mandalorian;Stranger Things;You;How I Met Your Mother;
4553;Mindhunter;Friends;;;;
4554;The Walking Dead;Elite;The Umbrella Academy;Sherlock;;
4555;Vikings;Better Call Saul;Dark;Sex Education;Elite;
4556;Sherlock;The Office;;;;
4557;Breaking Bad;Narcos;La Casa de Papel;The Office;Lucifer;
4558;Breaking Bad;Dark;The Walking Dead;The Crown;;
4559;Game of Thrones;House of Cards;The Crown;;;
4560;Ozark;Game of Thrones;Dark;The Witcher;Vikings;
4561;Breaking Bad;Ozark;The Mandalorian;Peaky Blinders;;
4562;The Mandalorian;The Walking Dead;;;;
4563;Black Mirror;The Walking Dead;;;;
4564;Game of Thrones;Vikings;Brooklyn Nine-Nine;Elite;La Casa de Papel;Mindhunter
4565;Breaking Bad;Rick and Morty;Peaky Blinders;Brooklyn Nine-Nine;The Mandalorian;
4566;Mindhunter;La Casa de Papel;;;;
4567;Black Mirror;Dark;Chernobyl;The Witcher;;
4568;Ozark;Brooklyn Nine-Nine;Lucifer;;;
4569;Mindhunter;Vikings;Black Mirror;;;
4570;Sex Education;Breaking Bad;;;;
4571;You;How I Met Your Mother;The Witcher;Narcos;House of Cards;La Casa de Papel
4572;Black Mirror;Narcos;Chernobyl;;;
4573;Brooklyn Nine-Nine;The Mandalorian;Breaking Bad;You;Ozark;The Office
4574;Brooklyn Nine-Nine;Better Call Saul;Mindhunter;Ozark;House of Cards;
4575;House of Cards;Peaky Blinders;Rick and Morty;La Casa de Papel;Game of Thrones;
4576;You;Better Call Saul;The Umbrella Academy;;;
4577;Black Mirror;Better Call Saul;How I Met Your Mother;La Casa de Papel;The Boys;House of Cards
4578;The Witcher;The Office;;;;
4579;The Mandalorian;Game of Thrones;Elite;;;
4580;You;The Office;Sex Education;Ozark;Mindhunter;Black Mirror
4581;Black Mirror;Sex Education;The Umbrella Academy;Ozark;The Witcher;Dark
4582;Dark;The Boys;Vikings;Brooklyn Nine-Nine;House of Cards;
4583;Brooklyn Nine-Nine;Dark;;;;
4584;The Crown;Dark;Stranger Things;Lucifer;Ozark;
4585;The Witcher;How I Met Your Mother;The Umbrella Academy;Mindhunter;Peaky Blinders;Vikings
4586;Brooklyn Nine-Nine;The Boys;Game of Thrones;Rick and Morty;Breaking Bad;Mindhunter
4587;The Umbrella Academy;The Mandalorian;;;;
4588;Dark;House of Cards;The Umbrella Academy;The Walking Dead;How I Met Your Mother;Brooklyn Nine-Nine
4589;The Crown;Lucifer;The Witcher;Mindhunter;Brooklyn Nine-Nine;Vikings
4590;Game of Thrones;The Office;The Walking Dead;Vikings;Chernobyl;Rick and Morty
4591;Chernobyl;The Office;The Mandalorian;;;
4592;Dark;Chernobyl;Mindhunter;La Casa de Papel;;
4593;Mindhunter;Friends;The Umbrella Academy;;;
4594;Vikings;The Office;House of Cards;;;
4595;Rick and Morty;Chernobyl;Brooklyn Nine-Nine;Friends;La Casa de Papel;
4596;Friends;Breaking Bad;;;;
4597;Stranger Things;The Witcher;The Crown;The Umbrella Academy;The Mandalorian;Better Call Saul
4598;Better Call Saul;Narcos;The Boys;House of Cards;Rick and Morty;
4599;Ozark;How I Met Your Mother;Mindhunter;The Walking Dead;La Casa de Papel;Narcos
4600;Peaky Blinders;Elite;The Walking Dead;Chernobyl;Sherlock;
4601;Lucifer;House of Cards;Friends;;;
4602;Breaking Bad;Game of Thrones;The Walking Dead;;;
4603;Peaky Blinders;Dark;Ozark;Sherlock;;
4604;Friends;Black Mirror;;;;
4605;The Umbrella Academy;Mindhunter;;;;
4606;The Mandalorian;The Walking Dead;Sex Education;;;
4607;Vikings;Dark;The Walking Dead;How I Met Your Mother;;
4608;Elite;Vikings;Ozark;Brooklyn Nine-Nine;Rick and Morty;Peaky Blinders
4609;Mindhunter;Dark;Brooklyn Nine-Nine;Black Mirror;How I Met Your Mother;
4610;Better Call Saul;Game of Thrones;The Mandalorian;The Umbrella Academy;;
4611;Elite;House of Cards;Vikings;;;
4612;La Casa de Papel;Peaky Blinders;Chernobyl;Vikings;Black Mirror;
4613;Breaking Bad;Narcos;The Witcher;Lucifer;;
4614;Rick and Morty;The Office;The Witcher;The Boys;;
4615;Friends;House of Cards;You;Mindhunter;The Office;Black Mirror
4616;The Mandalorian;The Office;Chernobyl;Rick and Morty;Lucifer;The Crown
4617;Peaky Blinders;Ozark;Friends;Breaking Bad;Lucifer;
4618;Dark;Lucifer;The Office;The Walking Dead;Chernobyl;
4619;Black Mirror;Ozark;Elite;The Walking Dead;Lucifer;
4620;The Walking Dead;Mindhunter;Lucifer;Black Mirror;;
4621;Friends;The Mandalorian;;;;
4622;The Witcher;Ozark;;;;
4623;House of Cards;The Walking Dead;Narcos;Mindhunter;Lucifer;
4624;Brooklyn Nine-Nine;Black Mirror;Friends;Stranger Things;The Witcher;Elite
4625;The Office;Lucifer;You;;;
4626;Narcos;Stranger Things;The Witcher;Elite;;
